172.840361,1,6,3.890000
178.212085,0,6,3.070000
174.454205,0,6,2.740000
207.584695,1,7,3.710000
222.667369,1,7,4.120000
212.593276,1,7,4.000000
211.808049,1,7,3.940000
221.903845,2,7,4.230000
215.297794,1,8,3.980000
219.949154,1,7,4.200000
220.143379,1,7,4.110000
235.576479,2,7,4.510000
251.670311,3,9,5.690000
260.798892,3,9,5.930000
286.030624,5,9,7.070000
289.199048,5,9,7.080000
279.451666,3,9,6.870000
293.347048,4,9,6.980000
283.571586,4,9,7.010000
283.423345,4,9,6.920000
295.002125,4,9,7.040000
293.312351,4,9,7.060000
292.176427,3,9,7.100000
290.504102,4,9,6.970000
280.602390,3,9,6.820000
279.028781,4,9,6.710000
274.507106,4,9,6.710000
278.304737,4,9,6.910000
286.236161,5,9,6.920000
289.970246,4,9,7.060000
291.067076,4,9,7.030000
284.593030,4,9,6.960000
287.514052,3,9,6.960000
285.420236,5,9,6.920000
284.738214,4,9,7.060000
291.387316,4,9,6.960000
277.708821,4,9,6.810000
289.344618,5,9,7.200000
279.846300,4,9,6.860000
