289.057598,6.940000,39.381983,5
300.654358,7.120000,30.209289,5
291.905404,7.040000,38.793376,5
283.696774,6.900000,42.153419,5
175.400461,3.440000,31.085737,5
61.928758,0.860000,23.752631,5
237.574913,5.760000,33.685124,3
242.342107,5.540000,29.777366,3
189.618111,4.440000,29.681071,3
244.005994,5.500000,34.062734,3
129.371721,1.660000,28.200544,3
230.660955,5.140000,31.224349,4
241.543809,4.880000,35.503179,4
243.842755,5.240000,38.474747,4
179.216573,3.660000,30.896843,4
156.962419,2.640000,33.233303,4
249.648297,6.040000,36.126876,5
243.081370,4.720000,41.119379,5
216.984718,4.700000,36.288010,5
219.738756,4.480000,47.183027,5
200.930588,4.660000,40.278059,5
213.886054,5.020000,40.321605,5
108.678202,2.260000,35.646654,5
60.098849,0.660000,22.284702,5
197.911964,4.060000,33.844813,3
200.388167,4.300000,35.168045,3
200.362207,4.380000,30.757118,3
200.550184,4.340000,33.246780,3
203.135417,3.900000,35.877297,3
184.812081,4.000000,32.795825,4
190.499195,4.020000,30.748124,4
196.121369,4.040000,34.998410,4
167.661817,3.540000,39.263876,4
182.023435,3.480000,37.912320,4
166.299905,3.180000,36.199306,4
189.657450,4.140000,29.961713,3
157.869644,2.320000,36.628809,3
99.852779,0.500000,21.894504,3
213.210545,4.760000,33.215342,8
223.558193,5.120000,33.109485,8
208.798546,4.620000,36.991534,8
201.121371,4.860000,38.053190,8
191.915638,3.440000,32.383670,3
202.669705,4.320000,33.926550,3
179.331860,2.800000,35.443673,3
147.593061,1.880000,27.272331,3
193.525801,3.760000,27.915209,2
190.313341,3.580000,34.952532,2
199.164016,3.860000,40.070324,2
166.570921,2.740000,32.479683,2
175.134111,2.760000,27.297647,2
175.701985,3.040000,36.821300,2
159.448497,2.860000,28.790683,2
186.140569,3.700000,43.329384,4
181.957463,3.780000,34.283085,4
168.758806,3.540000,32.312952,4
164.119211,2.800000,32.648150,5
187.614508,3.220000,39.217363,5
164.914609,2.900000,35.334301,5
195.933032,3.880000,42.468665,4
179.405824,3.440000,38.949034,4
180.395597,3.540000,48.054027,4
174.478830,3.360000,32.020330,6
174.957550,3.500000,39.506907,6
172.135042,3.100000,37.769389,6
180.953157,3.640000,32.734539,6
181.232641,3.640000,37.865654,6
154.520800,3.260000,43.584695,6
188.140128,3.500000,34.484974,3
176.519188,3.060000,30.598282,3
173.155499,2.860000,29.815576,3
173.927209,3.260000,39.082516,7
171.920265,3.280000,36.090743,7
100.213826,0.440000,23.226093,7
170.872046,3.160000,30.899619,4
172.892098,3.260000,28.374173,4
174.723620,3.100000,33.514145,4
162.401635,3.060000,24.238080,9
178.644314,3.420000,31.442314,9
162.410716,3.700000,36.617366,9
177.572958,3.420000,34.846472,7
169.577504,3.300000,45.949217,7
163.509272,3.220000,40.667062,7
162.147322,3.120000,40.189828,9
162.706254,3.020000,31.939403,9
159.977917,3.140000,42.128844,9
162.089979,3.360000,35.141090,6
139.721544,2.820000,30.743819,6
153.086380,2.940000,35.587658,6
158.808437,3.040000,39.607636,8
164.269921,2.980000,36.794255,8
153.939036,2.800000,44.133285,8
170.244054,2.800000,33.725529,9
176.234140,3.140000,35.892124,9
152.728582,2.880000,32.630607,9
180.925194,3.660000,39.217109,5
164.243017,3.440000,40.996693,5
114.833090,2.240000,29.698323,5
176.971507,2.960000,33.716746,4
179.381762,3.580000,32.282071,4
80.213666,0.640000,25.987851,4
162.472080,3.260000,39.034751,8
162.267689,3.120000,32.467766,8
127.379272,1.260000,26.727098,8
169.730133,2.840000,27.696203,5
179.930682,3.240000,32.839006,5
175.305955,2.760000,33.625909,5
162.747341,3.000000,35.745108,6
155.595242,3.300000,33.522916,6
159.215888,3.100000,37.855078,6
158.687562,3.080000,35.943828,3
161.077823,3.240000,37.825264,3
162.019237,3.100000,37.877744,3
166.442770,3.160000,35.787648,6
161.229268,3.040000,39.576532,6
154.649070,2.680000,34.823656,6
161.649545,2.540000,33.520923,7
175.110637,3.060000,41.944925,7
157.812262,2.460000,29.155625,7
172.732640,3.240000,36.744246,8
182.798695,3.600000,37.772550,8
170.885877,3.020000,40.080054,7
108.559784,0.580000,21.074827,8
171.018614,2.860000,37.553992,7
164.412132,2.820000,35.111911,7
157.112227,2.940000,34.398023,5
151.540364,2.680000,27.769699,5
161.191417,2.860000,39.321318,5
174.700169,3.300000,40.455874,5
152.337167,2.940000,39.514765,5
136.561405,2.540000,35.108776,5
160.066702,3.360000,39.771581,5
169.922806,3.380000,34.361318,5
164.099700,3.260000,35.502030,5
171.226240,3.400000,38.490221,6
143.982814,2.680000,34.443230,6
161.852369,2.980000,38.908680,6
157.828536,3.000000,29.889190,6
163.009471,3.340000,40.476465,8
132.273296,2.040000,33.127302,8
165.550530,3.060000,41.890378,10
154.630837,3.060000,35.821522,10
162.996194,3.160000,43.387718,10
146.082576,2.880000,34.407346,7
160.715686,3.060000,38.270230,7
143.373985,2.480000,31.981192,7
157.839943,3.060000,34.288442,7
111.238107,2.580000,37.738975,7
87.401504,1.940000,35.798349,7
162.576956,3.100000,36.892283,8
168.680607,3.520000,36.259211,8
168.549918,3.360000,37.123357,8
148.891959,2.540000,34.531324,7
163.300411,3.480000,41.694524,7
162.651308,2.600000,37.501844,5
153.774403,2.560000,38.665351,5
154.571743,2.760000,37.983475,5
161.122056,2.800000,41.389938,5
154.775530,2.740000,44.289932,5
158.076851,3.020000,38.381038,8
148.285542,2.680000,33.857897,8
164.556139,3.360000,40.080510,8
160.692990,3.040000,40.542123,8
138.249566,2.220000,25.594598,8
155.371292,2.700000,35.252625,2
155.133840,2.720000,38.273032,2
151.497436,2.680000,31.226525,2
158.475849,2.760000,31.312971,6
162.922208,2.660000,30.746166,6
172.551303,3.120000,30.153329,6
161.065759,3.240000,39.166226,8
149.811810,2.920000,33.374450,8
168.812335,3.500000,49.071780,8
167.397067,2.840000,39.057989,4
153.820395,2.700000,33.912818,4
162.118070,2.960000,38.360135,7
149.204689,2.760000,36.503575,7
151.763559,2.720000,35.759786,7
148.792590,2.800000,32.173106,9
154.329839,2.980000,37.763076,9
153.295783,2.980000,30.259526,9
158.232589,2.780000,31.987339,5
147.307065,2.660000,30.919394,5
52.708495,0.500000,18.998998,5
136.710874,2.560000,35.953274,8
153.542079,2.920000,42.646352,8
155.212729,2.900000,30.757634,8
157.713102,3.120000,32.702157,6
152.846641,2.780000,39.319656,6
146.692999,2.980000,35.200218,6
154.568675,2.980000,33.342309,6
151.300131,2.560000,32.284242,2
156.668538,3.040000,37.875807,2
134.430352,2.660000,39.282411,7
130.012680,2.540000,39.300126,7
132.673866,2.480000,36.213888,4
140.536924,2.640000,43.016238,4
156.097874,2.660000,34.457508,6
138.364190,2.240000,33.856127,6
152.414941,2.760000,36.663459,6
144.965211,2.660000,34.725923,3
146.076896,2.840000,34.583553,3
147.792067,2.160000,37.484433,2
136.055578,1.980000,29.284885,2
146.695424,2.960000,36.962083,9
150.882309,2.840000,43.223664,9
124.892088,2.920000,25.036983,9
126.330052,2.740000,41.353917,11
128.804991,2.860000,39.163580,11
133.923374,2.980000,32.472603,7
132.073953,2.980000,31.442443,7
132.502969,2.140000,33.413552,8
120.060699,0.860000,25.070967,8
149.639754,2.860000,43.903692,7
146.696489,2.060000,28.805437,3
120.244339,1.720000,24.348935,6
127.688262,2.700000,38.509533,5
132.649594,2.440000,35.687607,5
139.746314,1.880000,32.822288,3
123.443200,1.320000,23.064091,7
138.870916,2.040000,29.157964,7
122.442161,1.680000,27.807545,6
128.644402,1.640000,28.773797,6
139.818341,2.540000,27.445825,8
124.995261,1.800000,26.833649,8
118.742117,2.280000,35.566657,6
130.193622,2.320000,33.529614,6
111.655533,2.260000,31.951904,7
124.458899,2.480000,38.670933,7
130.130380,1.480000,27.073276,5
113.455875,1.320000,24.942433,5
124.008652,2.260000,35.128195,5
124.347115,2.540000,34.869503,4
116.197176,2.140000,34.239470,4
105.952602,2.260000,34.710405,4
109.595324,0.800000,31.011500,7
124.090386,1.200000,27.119281,7
128.032805,1.360000,26.435173,7
129.568738,1.400000,26.254462,7
118.378420,1.540000,28.812294,6
124.141265,1.460000,32.048028,6
130.203872,1.600000,25.050146,3
132.475586,2.720000,33.428669,9
131.131337,2.060000,31.091494,9
120.755340,2.440000,38.484979,5
126.856984,2.520000,36.993813,5
112.804599,2.620000,32.957028,8
118.032562,2.420000,28.092070,8
117.349161,1.720000,35.055042,6
113.121602,1.580000,24.657024,6
112.448309,2.200000,35.014076,6
113.885680,2.580000,29.830889,6
109.906915,1.880000,43.047069,6
122.185136,2.160000,36.074357,6
119.343923,2.340000,34.328210,9
110.339627,2.260000,33.124529,9
107.683520,2.260000,40.770350,5
114.140084,2.160000,33.008435,5
113.496002,2.140000,34.653120,9
109.593024,2.380000,30.323569,9
117.771468,2.740000,34.578757,8
113.785460,2.420000,32.024043,8
112.737380,1.600000,28.430303,6
104.312788,0.840000,22.002646,6
120.997966,1.640000,29.649753,6
105.053117,2.100000,28.702730,6
121.049907,2.020000,33.956489,6
97.463340,1.900000,27.784967,6
105.956144,1.820000,32.131201,5
101.552806,1.940000,28.255130,5
109.134425,2.100000,33.778853,5
105.101918,2.120000,34.246207,5
108.272208,2.160000,30.082774,10
112.938021,2.140000,31.569026,10
105.650138,2.200000,39.145879,7
107.987122,2.100000,33.557160,7
103.437223,2.300000,30.097055,4
103.282137,2.360000,34.016446,4
105.381522,1.000000,26.315013,7
102.265289,1.880000,37.013156,7
108.176517,0.940000,26.805766,5
94.381592,0.440000,22.469958,5
104.510528,1.140000,25.476667,6
108.299528,1.140000,26.120280,6
110.236751,2.260000,30.349356,6
116.936517,2.580000,31.563107,6
102.371002,2.240000,32.109230,5
102.018332,2.040000,30.333633,5
114.368726,2.180000,32.426531,4
104.480583,2.020000,29.016153,4
114.142187,2.340000,38.404518,4
118.326890,2.440000,33.477431,4
102.358355,1.940000,32.674437,4
109.230220,1.980000,31.581003,4
103.007090,1.920000,33.895075,4
115.011435,2.340000,40.550142,5
103.642954,2.060000,36.353625,5
102.452118,1.360000,34.452560,6
101.135744,1.320000,29.286197,6
106.134608,1.380000,23.849097,8
92.129363,1.180000,23.293596,8
110.339319,1.980000,32.866453,6
103.560486,2.240000,33.065639,6
101.838050,2.180000,32.464481,4
112.919493,1.980000,28.919835,4
110.218320,2.360000,35.025606,7
111.215230,2.360000,42.662464,7
111.769940,2.220000,29.309111,7
99.937152,1.700000,32.723639,7
100.079452,1.700000,26.873367,5
117.348673,1.960000,34.240217,5
107.167155,1.800000,32.178819,8
110.254056,1.940000,29.414699,8
92.377628,0.440000,22.652381,5
104.730443,0.620000,20.578930,1
103.840834,0.540000,20.685261,1
104.984237,0.620000,21.741516,3
102.360490,0.440000,21.305654,3
97.551587,0.580000,16.589302,6
99.322425,0.540000,19.224030,3
106.221015,0.460000,28.880658,6
112.398491,2.420000,36.491865,5
97.054663,0.480000,23.026658,4
99.002729,0.620000,19.107834,4
285.917473,6.920000,42.314532,5
202.915409,4.400000,38.012777,5
288.323928,7.080000,38.128643,5
283.883646,6.700000,32.229079,5
231.175605,5.440000,43.725685,5
227.296186,5.360000,39.528434,5
235.169055,4.600000,38.714354,5
231.111924,5.560000,33.301770,5
218.623368,4.200000,34.196170,3
76.946723,0.640000,24.097879,3
230.964347,4.660000,37.999758,3
240.009328,5.220000,31.237976,3
240.786843,5.280000,35.125220,4
227.277167,4.560000,35.769145,4
254.327267,5.600000,36.840886,4
231.782844,5.020000,35.724500,4
198.840798,4.400000,34.991545,8
207.024308,4.640000,35.000474,8
199.173965,4.340000,38.241323,8
205.887134,4.660000,43.816009,8
205.467850,4.960000,55.825310,5
214.254415,5.060000,38.741552,5
160.517985,3.200000,28.727107,5
158.215343,2.780000,30.018224,3
197.250207,4.060000,43.667610,3
200.783118,4.060000,30.108484,3
104.007927,0.660000,20.415710,3
189.993099,3.740000,22.718393,3
