15716.459549,2.240000,2971.807805,2
13027.705536,0.770000,2558.364635,4
11978.643708,0.710000,2556.810926,7
18613.680607,2.640000,3144.190872,5
12959.415381,0.560000,2057.397396,3
12278.455192,0.530000,2211.340178,8
13417.572191,0.810000,2292.912515,4
9030.133443,0.270000,2004.782201,3
15743.976452,2.210000,3317.619684,8
15565.917534,2.070000,3203.714566,3
12475.174750,0.540000,2316.268145,2
13877.421122,1.290000,2669.218380,3
12176.775452,0.520000,2286.938326,2
13536.320467,1.080000,2884.588770,3
13562.660881,0.670000,2431.777884,2
12011.732589,0.470000,2012.594822,2
15453.209121,1.940000,3907.975144,7
28549.444183,5.360000,2609.378719,3
11802.679411,0.760000,2735.038951,6
12647.548869,0.590000,2593.482517,5
14910.662267,2.010000,3154.584740,2
13046.108207,0.550000,2099.890259,1
12828.846393,0.560000,2144.158574,3
13377.138605,0.580000,2213.479975,3
12510.503279,0.590000,2255.631093,3
12144.105293,0.430000,2167.397759,5
12136.669735,0.450000,2410.397746,2
12996.513346,0.710000,2009.342868,3
16050.143746,2.330000,3428.635037,3
15915.735930,2.230000,3330.036613,2
11738.305810,1.080000,3157.468069,5
12296.567633,0.540000,2450.483424,5
17033.559336,1.850000,2695.072497,3
12417.186718,0.510000,2537.501634,2
12596.451749,0.500000,2328.909932,2
15986.000559,2.370000,3398.998808,2
13416.689474,0.570000,2105.767671,5
12613.635196,0.530000,2457.964157,3
23915.303232,4.340000,3819.501989,3
12993.696295,0.740000,2587.494724,3
13317.197831,1.500000,3096.888674,2
16606.694936,1.770000,2824.817064,3
14945.177184,2.110000,3610.458064,3
12671.952245,0.670000,2421.211840,2
12875.277935,0.780000,2477.934990,3
15628.249867,2.260000,3016.221213,3
14978.014630,1.910000,3043.837273,8
12755.133557,0.870000,2632.472070,3
12685.093062,0.640000,2159.978704,4
19335.914023,2.590000,3288.679555,2
16276.711624,1.870000,3183.297917,3
11118.031413,0.540000,2362.232411,5
12585.413477,0.580000,2090.664273,3
12363.321050,0.550000,2366.312519,1
12304.463924,0.590000,2314.136147,4
19276.677977,3.000000,3135.828103,3
13621.350875,0.850000,2446.526058,3
11280.509134,0.500000,2394.865633,2
13045.410895,0.630000,2552.179809,2
12672.220809,0.610000,2067.407897,3
10246.572333,0.760000,2956.625548,3
18336.217331,2.510000,3139.168811,6
12675.337858,0.620000,2283.879271,1
16411.511686,2.260000,3373.582891,3
12446.184936,0.400000,2286.652565,4
12529.716069,1.470000,3641.640163,4
12796.718930,0.520000,2239.139875,6
10937.323127,0.390000,2286.157368,3
13967.272987,1.160000,2586.566481,2
15737.515385,1.920000,3603.606503,3
12091.692875,0.490000,2145.799436,2
13219.919695,1.430000,2770.356621,2
12337.108539,0.460000,2232.901776,4
12519.159616,0.600000,2333.905380,4
12504.282208,0.440000,1986.938788,5
12490.900668,0.490000,2372.706974,1
22512.809524,3.770000,2963.524926,2
13345.982599,0.620000,2800.128255,3
12753.186891,0.480000,2239.627430,1
16845.745087,2.440000,3628.964975,3
16709.518103,1.830000,2661.628866,3
17068.148927,2.050000,3025.376317,3
12468.684889,0.540000,2349.134776,4
12384.913811,0.590000,2284.562549,3
15900.060778,1.430000,2312.465545,3
12456.915829,0.450000,2099.347872,3
12440.042167,0.440000,2539.527802,2
12844.943761,0.630000,2136.590877,2
13607.170770,1.730000,3008.920968,5
16781.301674,1.760000,2667.264871,3
13904.356193,1.590000,3095.035175,3
13984.177173,1.510000,2940.644305,4
14049.013007,1.760000,3162.194467,2
16217.234856,2.510000,3252.555514,2
10656.607823,0.640000,2959.075839,3
12611.643868,0.570000,2316.125425,2
15604.332003,2.250000,3138.989607,4
12775.104053,0.710000,2612.404615,2
14503.159379,1.920000,3231.373211,5
12511.338477,0.850000,2765.049908,4
21771.594950,3.380000,3139.647612,2
21236.692575,3.370000,2976.138434,2
24883.918107,4.550000,3093.454158,2
22244.853749,3.290000,3029.662510,2
19992.825230,3.220000,3638.026925,3
11337.922874,1.280000,2998.019175,3
18872.363764,2.920000,3572.217906,3
18877.418572,2.610000,3200.672240,2
